sf_casrn,sf_exp_name,sf_numsites,roc_15th_listing,roc_flag,iarc_exp_name,iarc_flag,atsdr_exp_name,atsdr_flag,cebsgt_exp_name,cebsgt_pubnum,cebsgt_dtxsid,cebsgt_ames_conclusion,cebsgt_male_rat_micronucleus,cebsgt_female_rat_micronucleus,cebsgt_male_mouse_micronucleus,cebsgt_female_mouse_micronucleus,cebsgt_mn_conclusion,cebsgt_male_rat_comet,cebsgt_female_rat_comet,cebsgt_male_mouse_comet,cebsgt_female_mouse_comet,cebsgt_flag,genetox_flag,cebs_exp_name,cebs_dtxsid,cebs_male_rats,cebs_female_rats,cebs_male_mice,cebs_female_mice,cebs_flag,organ_flag
78-84-0,ETHANE,2,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
78-87-5,"1,2-DICHLOROPROPANE",161,,False,"1,2-Dichloropropane",True,"1,2-DICHLOROPROPANE",True,"1,2-Dichloropropane (propylene dichloride)",TR-263,DTXSID0020448,Weakly Positive,,,,,,,,,,Weak Evidence,True,"1,2-Dichloropropane (propylene dichloride)",DTXSID0020448,,,LIVER,LIVER,Evidence,True
78-93-3,2-BUTANONE;MEK;METHYL ETHYL KETONE,346,,False,,False,2-BUTANONE,True,Methyl ethyl ketone,,DTXSID3021516,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
78-99-9,PROPYLIDENE CHLORIDE,2,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
7803-62-5,SILANE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
786-19-6,CARBOPHENOTHION,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
78763-54-9,MONOBUTYLTIN,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
79-00-5,"1,1,2-TCA;1,1,2-TRICHLOROETHANE",231,,False,"1,1,2-Trichloroethane",True,"1,1,2-TRICHLOROETHANE",True,"1,1,2-Trichloroethane",TR-074,DTXSID5021380,Equivocal;Negative,,,,,,,,,,No Evidence,True,"1,1,2-Trichloroethane",DTXSID5021380,,,"ADRENAL_GLAND_MEDULLA,LIVER","ADRENAL_GLAND_MEDULLA,LIVER",Evidence,True
79-01-6,TRICHLOROETHYLENE;TCE;TRICHLOROETHENE,842,Known,True,Trichloroethylene,True,TRICHLOROETHYLENE,True,Trichloroethylene,"TR-002, TR-243, TR-273",DTXSID0021383,Negative,,,Negative,,,,,,,No Evidence,True,Trichloroethylene,DTXSID0021383,,,LIVER,LIVER,Evidence,True
79-06-1,ACRYLAMIDE,1,RAHC,True,Acrylamide,True,ACRYLAMIDE,True,Acrylamide,TR-575,DTXSID5020027,Negative;Weakly Positive,Equivocal;Negative,,Positive,Positive;Negative,,,,Positive,,Evidence,True,Acrylamide,DTXSID5020027,"EPIDIDYMIS,EPIDIDYMIS_OR_TESTIS,HEART,PANCREAS_ISLET_CELL,TESTIS,THYROID_GLAND_FOLLICULAR_CELL","CLITORAL_GLAND,HEART,LIVER,MAMMARY_GLAND,ORAL_CAVITY,SKIN,THYROID_GLAND_FOLLICULAR_CELL","FORESTOMACH,HARDERIAN_GLAND,LUNG","FORESTOMACH,HARDERIAN_GLAND,LUNG,MAMMARY_GLAND,OVARY,SKIN",Evidence,True
79-09-4,PROPIONIC ACID,2,,False,,False,,False,Propionic acid,,DTXSID8025961,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
79-11-8,CHLOROACETIC ACID,1,,False,,False,,False,Monochloroacetic acid,TR-396,DTXSID4020901,Negative,,,,,,,,,,No Evidence,True,Monochloroacetic acid,DTXSID4020901,,,,,No Evidence,True
79-20-9,METHYL ACETATE,7,,False,,False,,False,Methyl acetate,,DTXSID4021767,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
79-27-6,"ACETYLENE TETRABROMIDE;1,1,2,2-TETRABROMOETHANE",2,,False,,False,,False,"1,1,2,2-Tetrabromoethane",,DTXSID1026083,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
79-34-5,"ACETYLENE TETRACHLORIDE;TETRACHLOROETHANE;sym-TETRACHLOROETHANE;1,1,2,2-TETRACHLOROETHANE;1,1,2,2-PCA",180,,False,"1,1,2,2-Tetrachloroethane",True,"1,1,2,2-TETRACHLOROETHANE",True,"1,1,2,2-Tetrachloroethane",TR-027,DTXSID7021318,Negative,,,Equivocal;Positive,Positive,,,,,,Evidence,True,"1,1,2,2-Tetrachloroethane",DTXSID7021318,,,LIVER,LIVER,Evidence,True
80-62-6,METHYL METHACRYLATE,4,,False,Methyl methacrylate,True,,False,Methyl methacrylate,TR-314,DTXSID2020844,Negative;Weakly Positive,,,Equivocal,,,,,,,Weak Evidence,True,,,,,,,,False
8001-35-2,CAMPHECHLOR;TOXAPHENE;TOXAPHENE (POLYCHLORINATED CAMPHENES),45,RAHC,True,Toxaphene (Polychlorinated camphenes),True,TOXAPHENE,True,Toxaphene,TR-037,DTXSID7021368,Positive,,,,,,,,,,Evidence,True,Toxaphene,DTXSID7021368,,,LIVER,LIVER,Evidence,True
8001-58-9,CREOSOTE,26,,False,Creosotes,True,,False,"Creosote, coal tar",,DTXSID4024852,Positive,,,,,,,,,,Evidence,True,,,,,,,,False
8004-87-3,GENTIAN VIOLET;CRYSTAL VIOLET,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
8006-61-9,GASOLINE,16,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
8007-45-2,COAL TARS,4,Known,True,Coal tars (see Coal-tar distillation);Coal-tar distillation,True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
8008-20-6,KEROSENE,4,,False,,False,JP-8;JP-5;KEROSENE,True,Navy fuels JP-5,TR-310,DTXSID3025704,Negative,,,,,,,,,,No Evidence,True,Navy fuels JP-5,DTXSID3025704,,,,,No Evidence,True
8012-95-1,PETROLEUM HYDROCARBONS;MINERAL OIL,26,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
8047-67-4,SACCHARATED IRON OXIDE,1,,False,Saccharated iron oxide,True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
8051-02-3,SABADILLA,4,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
8052-41-3,STODDARD SOLVENT,3,,False,,False,,False,Stoddard solvent,,DTXSID9026051,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
81-81-2,WARFARIN,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
82-68-8,PENTACHLORONITROBENZENE,1,,False,Quintozene (Pentachloronitrobenzene),True,,False,Pentachloronitrobenzene,"TR-061, TR-325",DTXSID2021105,Negative,,,,,,,,,,No Evidence,True,Pentachloronitrobenzene,DTXSID2021105,,,,,No Evidence,True
83-32-9,ACENAPHTHENE,248,,False,Acenaphthene,True,ACENAPHTHENE,True,Acenaphthene,,DTXSID3021774,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
84-66-2,DIETHYL PHTHALATE,164,,False,,False,DIETHYL PHTHALATE,True,Diethyl phthalate,TR-429,DTXSID7021780,Negative,,,,,,,,,,No Evidence,True,Diethyl phthalate,DTXSID7021780,,,,,No Evidence,True
84-74-2,DI-N-BUTYL PHTHALATE;DIBUTYL PHTHALATE,288,,False,,False,DI-N-BUTYL PHTHALATE,True,Dibutyl Phthalate,,DTXSID2021781,Negative,,,Negative,Negative,,,,,,No Evidence,True,,,,,,,,False
842-07-9,C.I. SOLVENT YELLOW 14,1,,False,Sudan I,True,,False,C.I. Solvent Yellow 14,TR-226,DTXSID4021135,Positive,,,Equivocal,,,,,,,Evidence,True,C.I. Solvent Yellow 14,DTXSID4021135,LIVER,LIVER,,,Evidence,True
85-01-8,PHENANTHRENE,354,,False,Phenanthrene,True,,False,Phenanthrene,,DTXSID6024254,Weakly Positive,,,,,,,,,,Weak Evidence,True,,,,,,,,False
85-44-9,PHTHALIC ANHYDRIDE,2,,False,,False,,False,Phthalic anhydride,TR-159,DTXSID2021159,Negative,,,,,,,,,,No Evidence,True,Phthalic anhydride,DTXSID2021159,,,,,No Evidence,True
85-68-7,BENZYL BUTYL PHTHALATE;BUTYL BENZYL PHTHALATE,186,,False,Butyl benzyl phthalate,True,,False,Butyl benzyl phthalate,"TR-213, TR-458",DTXSID3020205,Negative,,,Negative,,,,,,,No Evidence,True,Butyl benzyl phthalate,DTXSID3020205,PANCREAS_ACINAR_CELL,HEMATOPOIETIC_SYSTEM,,,Evidence,True
86-30-6,N-NITROSODIPHENYLAMINE,57,,False,N-Nitrosodiphenylamine,True,,False,N-Nitrosodiphenylamine,TR-164,DTXSID6021030,Negative,,,,,,,,,,No Evidence,True,N-Nitrosodiphenylamine,DTXSID6021030,URINARY_BLADDER,URINARY_BLADDER,,,Evidence,True
86-50-0,GUTHION;AZINPHOS-METHYL,6,,False,,False,GUTHION (AZINPHOS-METHYL),True,Azinphosmethyl,TR-069,DTXSID3020122,Positive;Weakly Positive,,,,,,,,,,Evidence,True,Azinphosmethyl,DTXSID3020122,,,,,No Evidence,True
86-73-7,FLUORENE,264,,False,Fluorene,True,FLUORENE,True,,,,,,,,,,,,,,,False,,,,,,,,False
86-74-8,CARBAZOLE,105,,False,Carbazole,True,,False,Carbazole,,DTXSID4020248,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
87-61-6,"1,2,3-TRICHLOROBENZENE",14,,False,,False,,False,"1,2,3-Trichlorobenzene",,DTXSID8026193,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
87-68-3,"HEXACHLOROBUTADIENE;HEXACHLORO-1,3-BUTADIENE",47,,False,Hexachlorobutadiene,True,HEXACHLOROBUTADIENE,True,"Hexachloro-1,3-butadiene",,DTXSID7020683,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
87-86-5,PENTACHLOROPHENOL,246,RAHC,True,Pentachlorophenol (see also Polychlorophenols),True,PENTACHLOROPHENOL,True,Pentachlorophenol,"TR-349, TR-483",DTXSID7021106,Negative,Negative,,Negative,,,,,,,No Evidence,True,Pentachlorophenol,DTXSID7021106,"MESOTHELIUM_ABDOMINAL_CAVITYTUNICA_VAGINALIS,NASAL_CAVITY",,"ADRENAL_GLAND_MEDULLA,LIVER","ADRENAL_GLAND_MEDULLA,LIVER,VASCULAR_SYSTEM_LIVER,VASCULAR_SYSTEM_SPLEEN",Evidence,True
88-06-2,"2,4,6-TRICHLOROPHENOL",29,RAHC,True,"2,4,6-Trichlorophenol (see also Polychlorophenols)",True,,False,"2,4,6-Trichlorophenol",TR-155,DTXSID5021386,Negative,,,,,,,,,,No Evidence,True,"2,4,6-Trichlorophenol",DTXSID5021386,HEMATOPOIETIC_SYSTEM,,LIVER,LIVER,Evidence,True
88-74-4,O-NITROANILINE;2-NITROANILINE,5,,False,,False,,False,o-Nitroaniline,,DTXSID1025726,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
88-75-5,O-NITROPHENOL;2-NITROPHENOL,22,,False,,False,,False,o-Nitrophenol,,DTXSID1021790,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
88-85-7,DNBP;DINOSEB,8,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
88-89-1,"PICRIC ACID;2,4,6-TRINITROPHENOL",7,,False,,False,,False,Picric acid,,DTXSID4025909,Positive,,,,,,,,,,Evidence,True,,,,,,,,False
90-12-0,1-METHYLNAPHTHALENE;2-METHYLNAPHTHALENE;METHYLNAPHTHALENE,275,,False,,False,1-METHYLNAPHTHALENE,True,1-Methylnaphthalene,,DTXSID9020877,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
90-43-1,O-PHENYLPHENOL,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
900-95-8,"STANNANE, ACETOXYTRIPHENYL",1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
91-08-7,"TOLUENE-2,6-DIISOCYANATE",2,RAHC,True,,False,,False,"2,6-Diisocyanatotoluene",,DTXSID2026157,Positive,,,,,,,,,,Evidence,True,,,,,,,,False
91-20-3,NAPHTHALENE,473,RAHC,True,Naphthalene,True,NAPHTHALENE,True,Naphthalene,"TR-410, TR-500",DTXSID8020913,Negative,,,,,,,,,,No Evidence,True,Naphthalene,DTXSID8020913,NASAL_CAVITY,NASAL_CAVITY,,LUNG,Evidence,True
91-22-5,QUINOLINE;BENZO(B)PYRIDINE,4,,False,Quinoline,True,,False,Quinoline,,DTXSID1021798,Positive,,,,,,,,,,Evidence,True,,,,,,,,False
91-58-7,2-CHLORONAPHTHALENE,16,,False,,False,,False,2-Chloronaphthalene,,DTXSID8023971,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
91-59-8,BETA-NAPHTHYLAMINE;2-NAPHTHYLAMINE,5,Known,True,2-Naphthylamine,True,,False,2-Naphthylamine,,DTXSID2020921,Positive,,,Negative,,,,,,,Evidence,True,,,,,,,,False
91-94-1,"3,3-DICHLOROBENZIDINE AND ITS SALTS",31,RAHC,True,"3,3'-Dichlorobenzidine",True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
92-52-4,"1,1""-BIPHENYL;BIPHENYL",17,,False,,False,,False,Biphenyl,,DTXSID4020161,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
92-67-1,4-AMINOBIPHENYL,2,Known,True,4-Aminobiphenyl,True,,False,4-Biphenylamine,,DTXSID5020071,Positive,,,Positive,,,,,,,Evidence,True,,,,,,,,False
92-84-2,PHENOTHIAZINE,2,,False,,False,,False,Phenothiazine,,DTXSID5021126,Negative,Negative,,,,,,,,,No Evidence,True,,,,,,,,False
92-87-5,BENZIDINE,13,Known,True,Benzidine,True,,False,Benzidine,,DTXSID2020137,Positive,,,,,,,,,,Evidence,True,,,,,,,,False
924-16-3,N-NITROSODI-N-BUTYLAMINE,1,RAHC,True,N-Nitrosodi-n-butylamine,True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
93-65-2,MECOPROP;MCPP,3,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
93-72-1,"2,4,5-TP ACID (SILVEX)",8,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
93-76-5,"2,4,5-T;2,4,5-TRICHLOROPHENOXYACETIC ACID",16,,False,,False,,False,"2,4,5-Trichlorophenoxyacetic acid",,DTXSID5021388,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
930-55-2,N-NITROSOPYRROLIDINE,1,RAHC,True,N-Nitrosopyrrolidine,True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
935-95-5,"2,3,5,6-TETRACHLOROPHENOL",1,,False,,False,,False,"2,3,5,6-Tetrachlorophenol",,DTXSID2026101,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
94-36-0,BENZOYL PEROXIDE,1,,False,Benzoyl peroxide,True,,False,Benzoyl peroxide,,DTXSID6024591,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
94-59-7,SAFROLE,1,RAHC,True,Safrole,True,,False,Safrole,,DTXSID0021254,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
94-74-6,MCPA; 2-METHYL-4-CHLOROPHENOXYACETIC ACID,6,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
94-75-7,"2,4-D [ACETIC ACID (2,4-DICHLOROPHENOXY)-]",19,,False,"2,4-D (2,4-dichlorophenoxyacetic acid) (See also Chlorophenoxy herbicides)",True,"2,4-DICHLOROPHENOXYACETIC ACID (2,4-D)",True,"2,4-Dichlorophenoxyacetic acid",,DTXSID0020442,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
94-78-0,PHENAZOPYRIDINE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
94-82-6,"2,4-DB; 2,4-DICHLORO-PHENOXYBUTYRIC ACID",2,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
944-22-9,FONOFOS,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
95-31-6,INDENE,5,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
95-47-6,"ortho-XYLENE;O-XYLENE;1,2-DIMETHYLBENZENE",59,,False,,False,,False,o-Xylene,,DTXSID3021807,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
95-48-7,O-CRESOL;2-METHYLPHENOL;O-CRESOL(2),124,,False,,False,,False,o-Cresol,,DTXSID8021808,Negative,,,Negative,Negative,,,,,,No Evidence,True,,,,,,,,False
95-49-8,O-CHLOROTOLUENE;2-CHLOROTOLUENE,6,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
95-50-1,"1,2-DICHLOROBENZENE",189,,False,ortho-Dichlorobenzene,True,"1,2-DICHLOROBENZENE",True,"1,2-Dichlorobenzene (o-dichlorobenzene)",TR-255,DTXSID6020430,Negative,,,Negative,Negative,,,,,,No Evidence,True,"1,2-Dichlorobenzene (o-dichlorobenzene)",DTXSID6020430,,,,,No Evidence,True
95-53-4,O-TOLUIDINE,4,Known,True,ortho-Toluidine,True,,False,o-Toluidine,,DTXSID1026164,Positive,Positive,,Negative,,,,,,,Evidence,True,,,,,,,,False
95-57-8,O-CHLOROPHENOL;2-CHLOROPHENOL,51,,False,,False,,False,o-Chlorophenol,,DTXSID5021544,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
95-63-6,"1,2,4-TRIMETHYL BENZENE",75,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
95-69-2,p-CHLORO-O-TOLUIDINE,4,RAHC,True,4-Chloro-ortho-toluidine,True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
95-94-3,"1,2,4,5-TETRACHLOROBENZENE",7,,False,,False,,False,"1,2,4,5-Tetrachlorobenzene",,DTXSID7024320,Negative,,,Negative,Negative,,,,,,No Evidence,True,,,,,,,,False
95-95-4,"2,4,5-TRICHLOROPHENOL",27,,False,,False,,False,"2,4,5-Trichlorophenol",,DTXSID4024359,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
957-51-7,DIPHENAMIDE,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
959-98-8,ALPHA-ENDOSULFAN;ENDOSULFAN I,67,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
96-12-8,"1,2-DIBROMO-3-CHLOROPROPANE (DBCP);DBCP;DIBROMOCHLOROPROPANE;1,2-DIBROMO-3-CHLOROPROPANE",29,RAHC,True,"1,2-Dibromo-3-chloropropane",True,"1,2-DIBROMO-3-CHLOROPROPANE",True,"1,2-Dibromo-3-chloropropane","TR-028, TR-206",DTXSID3020413,Positive,,,Negative,,,,,,,Evidence,True,"1,2-Dibromo-3-chloropropane",DTXSID3020413,"FORESTOMACH,NASAL_CAVITY,ORAL_CAVITY","ADRENAL_GLAND_CORTEX,FORESTOMACH,MAMMARY_GLAND,NASAL_CAVITY,ORAL_CAVITY","FORESTOMACH,LUNG,NASAL_CAVITY","FORESTOMACH,LUNG,NASAL_CAVITY",Evidence,True
96-18-4,"1,2,3-TRICHLOROPROPANE",18,RAHC,True,"1,2,3-Trichloropropane",True,"1,2,3-TRICHLOROPROPANE",True,"1,2,3-Trichloropropane",TR-384,DTXSID9021390,Positive,,,,,,,,,,Evidence,True,"1,2,3-Trichloropropane",DTXSID9021390,"FORESTOMACH,INTESTINES_LARGE,KIDNEY_TUBULAR_CELL,ORAL_CAVITY,PANCREAS_ACINAR_CELL,PREPUTIAL_GLAND,ZYMBAL_GLAND","CLITORAL_GLAND,FORESTOMACH,INTESTINES_LARGE,MAMMARY_GLAND,ORAL_CAVITY,ZYMBAL_GLAND","FORESTOMACH,HARDERIAN_GLAND,LIVER,ORAL_CAVITY","FORESTOMACH,HARDERIAN_GLAND,LIVER,ORAL_CAVITY,UTERUSCERVIX",Evidence,True
96-33-3,METHYL ACRYLATE,1,,False,Methyl acrylate,True,,False,Methyl acrylate,,DTXSID0024183,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
97-56-3,TOLUAZOTOLUIDINE,1,RAHC,True,ortho-Aminoazotoluene,True,,False,o-Aminoazotoluene,,DTXSID1020069,Positive,,,,,,,,,,Evidence,True,,,,,,,,False
98-06-6,tert-BUTYLBENZENE,3,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
98-82-8,CUMENE;ISOPROPYL BENZENE,47,RAHC,True,Cumene,True,,False,Cumene,TR-542,DTXSID1021827,Negative,Positive;Negative,,Negative,Negative,,Positive,,Negative,Positive,Evidence,True,Cumene,DTXSID1021827,"KIDNEY_TUBULAR_CELL,NASAL_CAVITY,TESTIS",NASAL_CAVITY,"LUNG,SPLEEN,THYROID_GLAND_FOLLICULAR_CELL","LIVER,LUNG",Evidence,True
98-86-2,ACETOPHENONE,14,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
98-87-3,BENZAL CHLORIDE,2,,False,"alpha-Chlorinated toluenes (benzal chloride, benzotrichloride, benzyl chloride) and benzoyl chloride (combined exposures)",True,,False,"alpha,alpha-Dichlorotoluene",,DTXSID6025014,Positive,,,,,,,,,,Evidence,True,,,,,,,,False
98-88-4,BENZOYL CHLORIDE,2,,False,"alpha-Chlorinated toluenes (benzal chloride, benzotrichloride, benzyl chloride) and benzoyl chloride (combined exposures)",True,,False,,,,,,,,,,,,,,,False,,,,,,,,False
98-95-3,NB;NITROBENZENE,60,RAHC,True,Nitrobenzene,True,,False,Nitrobenzene,,DTXSID3020964,Negative,,,,,,,,,,No Evidence,True,,,,,,,,False
99-09-2,M-NITROANILINE;3-NITROANILINE,11,,False,,False,,False,m-Nitroaniline,,DTXSID6025725,Positive,,,,,,,,,,Evidence,True,,,,,,,,False
99-35-4,"TRINITROBENZENE;1,3,5-TNB;1,3,5-TRINITROBENZENE;TNB",23,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
99-65-0,"1,3-DINITROBENZENE;1,3-DNB",16,,False,,False,"1,3-DINITROBENZENE",True,m-Dinitrobenzene,,DTXSID9024065,Positive,,,,,,,,,,Evidence,True,,,,,,,,False
99-87-6,p-CYMENE;p-ISOPROPYLTOLUENE,3,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
993-13-5,METHYLPHOSPHONIC ACID,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E1642818,TOTAL SUSPENDED SOLIDS (TSS),2,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E17000357,"DIOXINS AND FURANS, UNSPECIFIED MIXTURE;DIOXINS/FURANS; AS TEQ",20,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E17001801,CARCINOGENIC POLYCYCLIC AROMATIC HYDROCARBONS (cPAH),28,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E17001827,CHLOROPHENOXY HERBICIDES,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E17001868,PETROLEUM NAPHTHAS,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E17075086,PLUTONIUM-239/240,8,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E17132176,TPH-D;TOTAL PETROLEUM HYDROCARBON -DIESEL,5,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E17132184,TPH-G;TOTAL PETROLEUM HYDROCARBON -GASOLINE,3,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E17133026,"VANADIUM, METAL AND/OR ALLOY",79,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E17135658,CORROSIVES,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E17135955,SEMI-VOLATILE ORGANIC COMPOUNDS (SVOC),20,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E17136235,EXPLOSIVES,2,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E701029,GAMMA RADIOACTIVITY EMITTERS,4,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E966507,ACID COMPOUNDS,32,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
E967380,URANIUM-234/235/238,4,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000000,NO GROUP IDENTIFIED,1,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000002,"N-BUTYL BENZENE SULFATE;3,4-METHYLPHENOL;BASE NEUTRAL ACIDS;BENZIDINE AND ITS SALTS",70,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000003,PAH;CPAH;PAHs (POLYCYCLIC AROMATIC HYDROCARBONS),301,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000004,DIOXINS (CHLORINATED DIBENZODIOXINS);DIOXINS/DIBENZOFURANS,82,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000005,"ZINC COMPOUNDS;NITRATE/NITRITE;PHOSPHORUS COMPOUNDS;BICARBONATE;ARSENIC COMPOUNDS;BERYLLIUM COMPOUNDS;CHROMIUM (HEXAVALENT COMPOUNDS);SILICONE;BROMINE-CONTAINING INORGANIC COMPOUNDS;NICKEL COMPOUNDS;SELENIUM COMPOUNDS;INORGANICS;THALLIUM COMPOUNDS;SULFIDE;COPPER COMPOUNDS;MERCURY COMPOUNDS;LEAD COMPOUNDS (INORGANIC);NITRATE (AS NO3);MANGANESE COMPOUNDS;SILVER COMPOUNDS;BARIUM COMPOUNDS;ANTIMONY COMPOUNDS;CADMIUM COMPOUNDS;CHROMIUM COMPOUNDS;CYANIDES, INORGANIC SALTS;LEAD COMPOUNDS;CYANIDE COMPOUNDS;SULFATE;NITRATE",237,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000006,METALS,240,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000007,NITRATE/NITRITE,7,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000009,BARBITURATES;ORGANICS;HALOGENATED HYDROCARBONS,85,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000010,"DIMETHYL ETHYL BENZENE;TRICHLOROETHANE;ETHYL TOLUENE;PROPENYL BENZENE;ISOPROPENE;MONOCHLOROBENZENE;ETHYL METHYL BENZENE;VOC;TCA;1,2,2,2-TETRACHLOROETHANE;BICYCLOHEPTADIENE;METHYL MERCURY;TETRACHLOROETHANOL",400,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000011,PESTICIDES,102,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000012,TOTAL PETROLEUM HYDROCARBONS;TPH;HYDROCARBONS;PETROLEUM HYDROCARBON,85,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000014,CEMENT KILN DUST,2,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000015,DISSOLVED SOLIDS (TOTAL);TDS;TOTAL DISSOLVED SOLIDS,27,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000016,FLAMMABLES,5,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000017,RADIOACTIVE;RADIONUCLIDES;RADIUM-288;RADON AND ITS DECAY PRODUCTS,28,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000018,LEACHATE,2,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000019,"2-AZO-4,6-DINITROTOLUENE;2-A-4,6-DNT;NITROAROMATICS",10,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
TBD-00000021,OIL & GREASE,26,,False,,False,,False,,,,,,,,,,,,,,,False,,,,,,,,False
